ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0000470,maturation of LSU-rRNA,29,-0.5865729314810944,-1.9243214654118075,7.073668572914754e-4,0.04294833718797084,0.04053741147824389,3470,"tags=59%, list=23%, signal=45%",12181/18148/74035/56095/67223/59050/67239/20826/67920/19989/16418/66229/19896/110109/27176/52530/66489
GO:0000070,mitotic sister chromatid segregation,158,0.43231102769663277,1.661793673925186,7.373313847953982e-4,0.04430132736979017,0.04181445090089692,1609,"tags=22%, list=11%, signal=20%",54392/381293/268697/102920/68612/233406/76464/208628/22137/12235/54141/72119/16551/12534/18005/209334/67141/66442/105988/215387/108907/229841/16580/60411/70099/67177/100502766/68014/16581/19645/76044/12617/70385/73420/107995
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",31,-0.5892856271673855,-1.98706512329787,7.69170532107734e-4,0.04573789308450938,0.04317037430343136,5029,"tags=77%, list=34%, signal=51%",217431/68966/208366/215194/217995/59014/208144/216987/69499/57315/224823/213895/73736/20085/104662/59028/213773/110816/66481/30946/20055/20116/53414/21771
GO:0007218,neuropeptide signaling pathway,40,-0.5352153028320581,-1.8772690184222618,8.028839618329936e-4,0.046734830694270244,0.04411134833760963,2052,"tags=35%, list=14%, signal=30%",12909/229357/20661/14608/12310/14654/14763/14429/18390/56183/14419/13599/14428/27220
GO:0033046,negative regulation of sister chromatid segregation,38,0.5944626012051675,1.8440187758868436,8.426529806179101e-4,0.046734830694270244,0.04411134833760963,1609,"tags=32%, list=11%, signal=28%",268697/76464/208628/22137/12235/209334/67141/66442/229841/68014/70385/107995
GO:0033048,negative regulation of mitotic sister chromatid segregation,38,0.5944626012051675,1.8440187758868436,8.426529806179101e-4,0.046734830694270244,0.04411134833760963,1609,"tags=32%, list=11%, signal=28%",268697/76464/208628/22137/12235/209334/67141/66442/229841/68014/70385/107995
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,38,0.5944626012051675,1.8440187758868436,8.426529806179101e-4,0.046734830694270244,0.04411134833760963,1609,"tags=32%, list=11%, signal=28%",268697/76464/208628/22137/12235/209334/67141/66442/229841/68014/70385/107995
GO:2000816,negative regulation of mitotic sister chromatid separation,38,0.5944626012051675,1.8440187758868436,8.426529806179101e-4,0.046734830694270244,0.04411134833760963,1609,"tags=32%, list=11%, signal=28%",268697/76464/208628/22137/12235/209334/67141/66442/229841/68014/70385/107995
GO:0045839,negative regulation of mitotic nuclear division,48,0.5706436138633479,1.8417701787656526,7.986829209732996e-4,0.046734830694270244,0.04411134833760963,1609,"tags=29%, list=11%, signal=26%",268697/76464/208628/22137/12235/209334/67141/66442/12649/229841/12159/68014/70385/107995
GO:0010965,regulation of mitotic sister chromatid separation,47,0.5729500420567961,1.8410524810694096,8.401818575075935e-4,0.046734830694270244,0.04411134833760963,1609,"tags=30%, list=11%, signal=27%",268697/68612/76464/208628/22137/12235/209334/67141/66442/229841/68014/19645/70385/107995
GO:0034471,ncRNA 5'-end processing,16,-0.694948862598727,-1.9664584916299264,8.974358129919033e-4,0.0490832246891027,0.04632791409811649,1733,"tags=50%, list=12%, signal=44%",67724/67053/15108/74097/213773/69961/30946/66161
GO:0051085,chaperone cofactor-dependent protein refolding,30,-0.5730959149381425,-1.9032749725763534,9.029361987259887e-4,0.0490832246891027,0.04632791409811649,835,"tags=53%, list=6%, signal=50%",30933/30931/14828/76594/15512/20316/15505/14998/64136/69387/15528/16149/15481/81489/15511/193740
GO:0097722,sperm motility,83,0.4965057086267155,1.7475394796365153,9.105244524504141e-4,0.0490832246891027,0.04632791409811649,2363,"tags=34%, list=16%, signal=29%",70918/51938/238055/12290/21338/74052/106757/207686/320277/212670/381107/114602/237465/11441/545391/74711/93730/11497/27356/227210/75216/232286/380654/213402/271564/69707/212517/17427
