id,SYMBOL,gene_type,PBS_01,PBS_02,PBS_03,PBS_04,Lo_05,Lo_06,Lo_07,Lo_08,Med_09,Med_10,Med_11,Med_12,Hi_13,Hi_14,Hi_15,Hi_16
ENSMUSG00000025981,Coq10b,protein_coding,67.59097682,56.37629921,39.88001357,60.8007772,71.589622,34.48820613,29.1937503,54.19435941,63.28857636,43.041579,47.50777304,59.68805076,36.67176281,43.3104256,32.86326351,69.37019877
ENSMUSG00000025980,Hspd1,protein_coding,196.0658703,188.4858466,159.7740671,172.4756741,155.6683992,146.0996448,153.9612768,188.264029,150.4250221,150.8401087,160.9795763,190.1841179,148.8805025,140.6115688,133.0483581,185.6198479
ENSMUSG00000073676,Hspe1,protein_coding,59.38061009,68.49883291,57.99959511,56.18212406,44.38110523,42.7255467,47.28209703,46.73555385,46.47277105,46.62189118,59.21382503,46.03338709,43.32066187,41.98459625,39.64330574,51.62433397
ENSMUSG00000025979,Mob4,protein_coding,64.52654417,67.52120923,75.10312535,65.55730059,130.4670681,86.5373361,94.98485328,121.9845163,109.2262991,86.23882375,78.6954298,106.7026113,57.92082164,78.22393196,74.81976013,133.7108209
ENSMUSG00000025978,Rftn2,protein_coding,1.098570196,1.890072459,1.43940601,1.102961945,2.007185663,1.629364069,1.514373214,0.472076301,1.222967659,0.933994481,1.452575794,1.389995703,1.096725617,2.136058406,2.392956081,1.138772073
ENSMUSG00000046994,Mars2,protein_coding,14.39705152,14.14295599,14.90208575,15.71720771,28.43513023,16.38416092,16.91050089,20.29928096,17.35085367,14.78824595,15.29476866,19.05111757,13.2977981,13.92120823,17.6281098,20.877488
ENSMUSG00000100215,NA,NA,5.724128918,0.716924036,4.148876147,3.446756077,5.129474473,3.711329268,5.468569941,3.965440932,4.738999679,5.059136772,3.845053573,3.842929295,2.947450095,2.946287456,3.669199324,4.1754976
ENSMUSG00000038349,Plcl1,protein_coding,9.598034348,9.385187383,7.874397584,8.203279464,9.589887059,9.957224866,7.655997917,9.158280249,10.16591867,9.884774924,13.32951905,9.402912106,10.21325731,8.765205181,13.08149324,14.04485557
ENSMUSG00000038331,Satb2,protein_coding,2.197140393,2.47664667,3.132824845,2.274859011,4.460412585,5.250173111,3.36527381,3.21011885,2.904548191,2.490651949,2.563369049,2.37116914,3.90708501,4.71405993,3.589434122,2.467339491
ENSMUSG00000038323,1700066M21Rik,protein_coding,21.79794548,22.0942953,25.99397912,20.88734183,54.97458512,28.51387121,24.65063066,29.64639173,40.58723919,27.39717144,22.21586509,40.963991,16.86215636,26.81121585,18.82458784,38.71825048
ENSMUSG00000048495,Tyw5,protein_coding,4.625558722,5.670217377,5.080256506,5.445874602,8.697804542,6.064855145,8.413184524,10.00801759,7.184934998,7.549788722,6.664759527,7.522329685,5.346537382,5.597946166,6.78004223,10.72343702
ENSMUSG00000025971,Maip1,protein_coding,10.58096558,12.57875809,16.08747894,13.78702431,22.0790423,14.75479685,16.7422372,21.62109461,18.95599872,15.09957744,13.32951905,18.31523749,11.03580152,14.65778009,13.63984966,23.53462284
ENSMUSG00000038305,Spats2l,protein_coding,7.689991375,7.690639661,6.180978749,4.89439363,7.471191081,6.698496728,6.73054762,4.248686713,4.815435158,5.603966886,5.553966273,4.987631639,5.826354839,6.33451803,7.019337838,6.358144073
ENSMUSG00000054770,Kctd18,protein_coding,8.962020024,9.254837558,10.66853866,8.410084828,10.59347989,10.13826532,8.49731637,10.48009389,11.77106372,9.184279064,10.33892183,9.157618747,8.362532828,8.617890809,11.8850152,9.584664947
ENSMUSG00000063558,Aox1,protein_coding,12.08427216,14.27330581,14.30938916,17.16484526,12.48915524,13.30647323,12.53564494,10.76333967,14.67561191,13.23158848,14.26942104,12.59172578,14.12034232,14.43680853,14.99585811,11.95710676
ENSMUSG00000064294,Aox3,protein_coding,6.822699115,11.47078458,10.66853866,8.47901995,8.028742654,5.612254015,7.992525298,6.892314002,6.573451168,7.394122975,9.399019846,11.36525898,7.334352563,8.912519554,10.20994595,8.635688219
ENSMUSG00000079554,Aox2,protein_coding,1.15638968,1.824897547,2.032102602,1.930183403,0.892082517,2.263005651,1.850900595,2.549212028,1.146532181,2.023654709,2.221586509,1.553524609,1.850724478,1.325829355,2.233425676,0.854079055
ENSMUSG00000103839,NA,NA,1.329848133,1.824897547,2.201444486,1.516572674,2.453226922,3.168207912,2.019164286,3.965440932,3.668902978,1.556657468,2.307032144,3.025284764,2.467632638,2.65165871,4.14779054,3.226520873
ENSMUSG00000051223,Bzw1,protein_coding,99.44951252,109.1028033,104.3992712,99.05976966,169.4956782,95.86091939,115.7654191,132.0869492,126.5007173,109.5886858,114.4117052,145.0501398,84.10514574,103.3410325,97.31354729,145.3832346
ENSMUSG00000026034,Clk1,protein_coding,55.04414879,57.61462254,75.01845441,61.49012842,84.52481849,57.75190422,69.40877233,74.58805563,79.49289785,59.77564679,75.53394131,87.97855153,59.01754726,54.35900356,84.94994088,74.11508241
ENSMUSG00000026035,Ppil3,protein_coding,10.23404867,7.755814573,10.7532096,10.5470736,12.1546243,10.13826532,10.34821697,13.97345852,8.866515529,12.06409538,9.142682941,12.34643242,8.773804935,10.01737735,10.60877196,10.24894866
ENSMUSG00000026036,Nif3l1,protein_coding,16.82546985,19.03107441,15.74879517,17.57845599,15.61144405,16.56520137,15.81678691,17.56123841,17.5801601,21.48187306,16.23467064,21.99463788,16.72506566,16.20458101,13.48031926,18.88463687
ENSMUSG00000026037,Orc2,protein_coding,35.79026061,40.21292094,42.08145806,32.81311786,63.56087934,36.75121178,48.54407471,59.10395294,53.73414153,45.76572957,43.4918282,60.6692242,32.4904964,42.05825343,39.40401013,52.38351535
ENSMUSG00000085054,NA,lincRNA,0.982931228,1.564197897,1.608747894,1.309767309,3.233799124,1.719884295,1.514373214,2.360381507,1.452274095,1.634490342,1.708912699,2.779991405,1.919269829,2.65165871,2.871547297,2.0877488
ENSMUSG00000038174,Fam126b,protein_coding,103.1499595,108.0600047,144.0252719,117.5343822,226.5889593,138.2243852,174.3211833,195.7228346,189.8657291,161.8145438,142.9505473,202.2034925,103.3663894,132.8775643,133.2078885,208.8697777
ENSMUSG00000026032,Ndufb3,protein_coding,34.22913454,33.49990496,29.38081679,30.4003886,23.97471765,26.0698251,26.33326756,23.41498455,22.77777265,26.54100984,29.47874406,19.78699765,27.41814042,25.33807212,22.97237838,20.49789731
ENSMUSG00000102059,Gm20257,NA,7.979088795,6.647841063,7.451042876,9.168371165,8.251763283,7.33213831,8.160788989,6.797898741,8.484338136,7.471955848,6.408422622,6.214098435,5.826354839,6.260860844,4.865677365,6.832632437
ENSMUSG00000026031,Cflar,protein_coding,104.3063492,95.15537207,83.06219387,91.68371165,80.84497811,80.47248096,81.94441727,99.41926909,84.99625232,85.30482927,95.01554608,87.65149372,91.57658901,90.08273897,92.12880912,99.35786336
ENSMUSG00000026029,Casp8,protein_coding,10.00277074,9.189662646,9.56781642,9.513046773,8.140252969,9.052022605,11.35779911,8.591788687,8.560773615,11.1301009,7.946444052,8.503503122,9.664894498,10.23834891,9.492059121,9.869357965
ENSMUSG00000026028,Trak2,protein_coding,77.18901117,70.38890537,70.10753978,62.66202548,75.04644175,68.7953718,64.10846608,69.77287736,66.80460838,75.57572009,61.17907463,68.60037615,65.04953815,78.22393196,71.23032601,75.63344517
ENSMUSG00000026027,Stradb,protein_coding,8.441644668,9.254837558,11.93860279,11.71897066,11.03952115,10.50034622,9.422766667,10.66892441,11.15957989,11.59709814,9.142682941,11.20173007,10.96725617,11.34320671,11.96478041,10.62853935
ENSMUSG00000038079,Tmem237,protein_coding,18.27095695,20.66044722,19.81300037,23.0243306,19.51430506,17.19884295,19.77098363,19.63837414,19.0324342,19.84738272,16.06377937,16.02583281,18.50724478,17.38309599,16.75069257,17.17647877
ENSMUSG00000097573,NA,NA,1.792404005,2.411471758,1.43940601,1.930183403,1.338123776,1.448323617,1.59850506,1.416228904,1.681580531,0.933994481,1.538021429,1.30823125,1.096725617,1.620458101,1.356008446,1.423465091
ENSMUSG00000026024,Als2,protein_coding,25.55621194,24.17989249,22.01444486,26.67789204,18.51071223,25.07410262,27.00632232,21.14901831,21.55480499,24.595188,23.83933215,20.35934882,26.0472334,22.83372778,23.6105,20.68769266
ENSMUSG00000041075,Fzd7,protein_coding,25.15147555,29.71976005,29.29614585,28.19446471,26.76247551,29.60011392,30.20333244,31.53469694,24.38291771,31.13314937,28.70973335,25.18345155,25.56741594,33.73499137,31.58702027,29.79786924
ENSMUSG00000047361,Gm973,protein_coding,7.747810859,12.90463265,8.805777944,11.30535993,8.028742654,12.12971029,9.254502977,7.836466604,9.554434838,10.81876941,9.997139291,7.358800778,11.17289222,10.3120061,11.64571959,6.642837092
ENSMUSG00000026021,Sumo1,protein_coding,54.87069034,53.44342815,54.69742838,53.01110847,61.77671431,51.7775693,51.57282114,60.23693607,56.79156067,49.57954037,53.31807622,64.34862458,48.39301784,53.32780295,57.35118074,50.67535724
ENSMUSG00000103821,NA,NA,0.520375356,0.391049474,0.338683767,0.344675608,1.003592832,0.814682034,0.420659226,2.171550987,1.375838617,0.311331494,1.538021429,1.553524609,0.616908159,0.883886237,2.07389527,1.233669746
ENSMUSG00000026020,Nop58,protein_coding,76.66863582,68.23813326,57.91492417,57.00934552,77.83419962,49.42404342,55.35875417,76.5707761,75.44181748,54.48301139,66.2203671,85.85267575,53.80810058,51.48637329,50.3318429,74.87426379
ENSMUSG00000067336,Bmpr2,protein_coding,100.8949996,93.52599926,104.8226259,95.40620822,175.071194,141.0305122,130.488492,168.1535786,151.4951188,129.6695671,124.8360727,171.2147648,103.7091161,129.4893337,138.0735659,165.5964389
ENSMUSG00000104052,NA,NA,0.346916904,0.065174912,0.169341884,0.137870243,2.118695978,0.633641582,0.588922917,1.416228904,1.452274095,0.311331494,0.68356508,1.06293789,0.205636053,0.81022905,1.276243243,1.423465091
ENSMUSG00000041040,Fam117b,protein_coding,58.33985938,47.25181148,50.37921035,52.94217335,68.35582287,54.94577721,52.83479881,60.99225815,61.07194748,49.03471026,53.91619566,61.15981091,56.41282392,57.52626258,57.59047635,69.84468714
ENSMUSG00000103696,NA,NA,0.693833808,0.26069965,0.931380359,0.965091702,1.895675349,1.538843843,0.588922917,1.227398384,2.36949984,0.856161608,1.708912699,1.06293789,1.850724478,1.178514982,2.313190878,1.613260437
ENSMUSG00000026018,Ica1l,protein_coding,9.944951252,7.690639661,7.789726643,9.37517653,9.812907688,7.151097858,8.833843751,6.703483481,8.2550317,9.339944811,7.604661512,10.6293789,7.951260722,8.912519554,8.8539375,7.022427783
ENSMUSG00000026019,Wdr12,protein_coding,23.24343258,19.87834828,22.52247051,16.33762381,23.08263513,16.11260024,19.01379703,21.71550987,18.34451489,20.62571146,19.90883295,22.4852246,18.30160873,16.7938385,21.45683953,20.40299964
ENSMUSG00000026017,Carf,protein_coding,13.70321771,14.01260616,18.88162001,13.85595943,27.20851677,21.63433403,20.10751101,25.96419658,21.78411143,19.6138841,14.95298612,20.76817109,16.79361101,20.77132656,22.73308277,22.87033913
ENSMUSG00000073664,Nbeal1,protein_coding,128.0701571,123.1154095,162.6528791,128.150391,267.8477758,181.0404521,202.5053515,264.4571441,230.6058392,192.480696,161.3213588,249.7086397,133.1150717,185.5424525,173.1702551,230.6962424
ENSMUSG00000049439,Cyp20a1,protein_coding,31.51161879,26.52618934,27.7720689,28.19446471,28.32361992,29.69063414,31.46531012,30.11846803,26.21736919,25.99617972,26.57359247,23.95698476,27.55523112,27.98973083,25.20580405,25.62237164
ENSMUSG00000026782,Abi2,protein_coding,67.70661579,67.78190887,67.39806965,64.86794937,89.20825171,62.36843575,72.26925507,76.47636084,78.34636567,70.12741895,75.10671313,99.75263277,68.81953246,66.80706806,80.80215034,84.55382641
ENSMUSG00000026014,Raph1,protein_coding,8.90420054,9.58071212,10.92255149,9.650917016,20.18336695,12.76335187,12.53564494,17.18357737,14.36987,12.297594,12.2187258,18.80582421,10.14471196,15.46800914,16.11257095,19.73871593
ENSMUSG00000101188,NA,NA,2.775335233,2.150772109,1.270064127,1.516572674,0.892082517,1.176762939,0.673054762,1.227398384,1.146532181,1.089660228,1.367130159,1.226466796,1.645088425,1.399486542,0.797652027,1.328567418
ENSMUSG00000052062,Pard3b,protein_coding,18.56005437,18.83554968,20.49036791,19.09502867,21.40998041,24.25942058,20.19164286,19.63837414,23.92430483,17.74589514,21.27596311,18.15170859,18.64433549,19.81378314,22.01519595,19.16932989
ENSMUSG00000103656,NA,NA,0.115638968,0.651749124,0.846709418,0.413610729,1.67265472,1.538843843,1.177845833,1.321813644,1.834451489,0.311331494,1.367130159,0.899408984,0.685453511,0.957543423,2.07389527,1.518362764
ENSMUSG00000085842,NA,antisense,0.28909742,0.521399299,0.931380359,0.137870243,1.784165034,1.448323617,1.009582143,2.077135726,0.764354787,0.700495861,1.538021429,2.37116914,0.753998862,0.662914678,1.595304054,1.138772073
ENSMUSG00000025969,Nrp2,protein_coding,19.8899025,17.27135178,15.66412423,17.44058575,20.29487726,17.0178025,18.34074226,12.74606014,14.90491835,15.95573905,18.02902898,22.4852246,17.95888198,19.66646877,15.15538851,13.94995789
ENSMUSG00000040865,Ino80d,protein_coding,88.46381056,95.87229611,94.0694163,84.99700486,113.7405209,111.7924792,100.8740824,129.1600761,116.2583631,99.70391085,109.7121953,136.1378144,106.6565662,105.7717197,112.7879966,124.2210536
ENSMUSG00000084799,Ino80dos,lincRNA,3.122252137,2.73734632,3.556179554,2.964210226,4.460412585,3.620809042,3.197010119,4.248686713,5.579789945,3.502479304,4.528618653,3.597635936,4.318357116,3.830173693,5.104972973,3.701009237
ENSMUSG00000101599,NA,NA,3.295710589,4.562243867,7.789726643,5.239069237,9.255356115,9.414103509,6.73054762,9.347110769,10.01304771,6.693627114,7.519215877,10.6293789,7.334352563,6.555489589,13.24102365,9.869357965
ENSMUSG00000025968,Ndufs1,protein_coding,86.78704552,84.20598679,78.99798867,79.68900051,79.84138528,80.11040006,82.70160388,82.42452224,79.18715593,81.56885135,73.73958297,85.9344402,72.24680001,76.3825023,66.28488344,73.73549172
ENSMUSG00000025967,Eef1b2,protein_coding,280.5401365,276.2112787,271.3703684,272.1558599,249.8946151,219.1494673,263.8374667,227.6351926,215.395179,222.7576837,223.6112267,219.4557921,215.163857,216.4784708,201.4071368,209.1544707
ENSMUSG00000064602,Snora41,snoRNA,0.520375356,0.586574211,0.762038476,0.275740486,1.226613461,0.181040452,0.841318452,1.321813644,0.840790266,1.089660228,0.85445635,1.30823125,0.479817457,0.441943118,0.398826014,0.948976727
ENSMUSG00000027520,Zdbf2,protein_coding,475.1027002,600.9778671,369.7580027,537.3492724,852.9423967,376.4736201,493.3491405,577.0660709,978.7563048,420.7645137,683.4796341,897.4466372,389.2005033,390.5304023,404.0905169,962.9266853
ENSMUSG00000025964,Adam23,protein_coding,26.13440678,25.8092653,24.30056029,40.3270461,34.67970785,47.88519958,55.7794134,62.12524127,47.54286775,31.83364523,44.51717582,34.66812811,32.01067894,34.91350635,53.44268581,36.535604
ENSMUSG00000025963,Mdh1b,protein_coding,0.925111744,2.215947021,1.778089777,1.516572674,1.338123776,2.081965199,3.112878274,2.832457809,2.675241755,2.023654709,1.538021429,1.962346874,1.782179127,1.252172169,1.994130068,1.233669746
ENSMUSG00000025962,Fastkd2,protein_coding,14.05013462,17.85792599,19.89767132,16.33762381,28.10059929,17.28936318,24.48236697,24.92562872,28.12825616,18.21289238,17.85813771,23.79345585,13.64052486,19.5191544,21.77590034,27.89991578
ENSMUSG00000025959,Klf7,protein_coding,23.30125206,25.87444021,22.35312863,23.50687645,19.0682638,23.35421832,23.22038929,24.92562872,24.38291771,22.96069766,21.36140874,18.4787664,22.75705655,23.34932809,21.85566554,20.49789731
ENSMUSG00000025958,Creb1,protein_coding,97.07891368,95.74194629,114.9831389,94.92366237,139.276383,125.3705131,130.3202283,153.802459,130.933975,128.8912384,123.8107251,146.8489578,94.79822051,115.789097,108.4009105,145.9526207
ENSMUSG00000025956,Mettl21a,protein_coding,15.2065243,14.99022985,15.4101114,15.85507796,16.16899562,18.55664634,17.33116012,18.88305206,16.43362792,17.12323215,16.14922501,15.04465937,13.91470626,15.76263789,16.35186655,17.55606946
ENSMUSG00000070871,Ccnyl1,protein_coding,7.169616019,5.539867552,6.096307807,5.37693948,5.575515732,7.241618084,6.562283929,8.308542906,7.261370477,6.771459988,7.091987702,7.195271872,7.745624669,8.323262063,5.902625,8.256097528
ENSMUSG00000045005,Fzd5,protein_coding,50.07167316,51.74888043,45.46829573,38.94834367,44.38110523,47.43259845,56.11594078,31.06262064,46.77851297,30.82181787,61.52085717,51.75689881,45.23993169,37.63882225,46.58287838,46.02537128
ENSMUSG00000051344,Plekhm3,protein_coding,43.65371044,38.4531983,41.23474864,41.77468366,34.45668722,49.51456365,41.05634048,37.5772736,41.58090041,40.7065928,42.46648058,44.56162694,41.53848274,36.75493601,43.79109628,42.70395273
ENSMUSG00000084416,NA,pseudogene,2.659696265,4.562243867,3.979534263,3.033145348,3.010778495,2.172485425,2.355691667,2.738042549,2.140193404,2.95764919,1.538021429,1.880582421,2.60472334,2.87263027,2.07389527,2.657134837
ENSMUSG00000025955,Akr1cl,protein_coding,1.445487101,2.085597196,1.185393185,1.171897066,1.338123776,1.538843843,1.76676875,1.793889946,1.299403138,0.622662987,0.939901985,1.30823125,1.370907021,1.399486542,1.356008446,0.664283709
ENSMUSG00000044816,D630023F18Rik,protein_coding,1.098570196,1.042798598,0.592696592,0.551480972,1.115103146,1.086242713,1.261977679,0.472076301,0.764354787,0.856161608,0.427228175,0.572351172,0.959634915,0.81022905,0.478591216,1.0438744
ENSMUSG00000025950,Idh1,protein_coding,45.56175341,40.40844568,41.99678712,42.18829439,51.40625505,54.85525699,45.34706459,52.68371524,37.45338456,43.3529105,41.27024169,40.22811092,40.51030247,45.96208431,36.85152365,44.88659921
ENSMUSG00000025949,Pikfyve,protein_coding,88.23253262,87.98613171,102.7058524,88.78843655,143.7367956,112.516641,124.515131,156.4460863,130.6282331,107.9541954,109.3704128,155.2706964,88.49204821,106.1400056,107.5234932,150.2230159
ENSMUSG00000015222,Map2,protein_coding,287.2471966,271.9749094,280.599501,294.2150988,263.6103838,232.2749,256.0132051,244.9131852,276.7728684,300.4348914,255.140666,307.9249304,311.5386205,289.4727425,286.9951993,285.7368926
ENSMUSG00000073656,NA,lincRNA,0.751653292,0.195524737,0.338683767,0.482545851,2.118695978,0.633641582,0.841318452,2.265966247,1.299403138,0.622662987,1.538021429,2.289404687,0.891089564,1.178514982,1.675069257,1.992851127
ENSMUSG00000055567,Unc80,protein_coding,358.5386204,325.6790372,359.4281478,357.9800862,383.818503,328.3168599,353.35375,360.8551248,397.6173602,346.5119525,336.5703561,363.442994,393.5188604,357.4583256,338.044929,374.7509096
ENSMUSG00000103375,NA,NA,0.231277936,0.391049474,1.016051301,0.482545851,1.44963409,1.176762939,1.009582143,2.549212028,1.681580531,1.634490342,1.794358334,2.534698046,0.959634915,1.03120061,3.110842905,1.233669746
ENSMUSG00000026005,Rpe,protein_coding,28.56282511,42.6243927,44.1982316,37.91431685,57.20479141,47.70415913,52.58240328,57.310063,52.35830291,43.89774061,41.18479605,45.78809373,33.86140342,39.77488066,36.37293243,56.93860364
ENSMUSG00000026004,Kansl1l,protein_coding,25.20929503,32.78298093,37.93258191,39.15514904,53.97099228,45.44115348,45.59946012,49.56801165,57.86165738,44.44257072,44.60262145,52.32924998,32.01067894,34.54522042,60.38225844,45.45598524
ENSMUSG00000102559,NA,NA,0.982931228,0.847273861,1.100722243,0.827221459,2.676247551,1.176762939,1.514373214,2.265966247,2.36949984,1.011827354,2.136140874,3.025284764,1.507997723,1.767772474,3.031077703,2.752032509
ENSMUSG00000102374,NA,NA,0.982931228,0.716924036,1.778089777,1.240832188,3.456819754,3.43976859,2.776350893,4.059856193,4.203951329,1.867988962,2.563369049,4.251751561,2.261996585,2.357029965,5.264503378,3.1316232
ENSMUSG00000102776,NA,NA,0.982931228,1.042798598,2.794141078,0.827221459,3.791350698,1.629364069,3.112878274,4.437517234,5.656225424,2.101487582,2.648814684,8.667032028,2.399087287,2.136058406,7.019337838,3.416316219
ENSMUSG00000082057,NA,pseudogene,0.231277936,0.26069965,1.185393185,0.206805365,1.561144405,1.267283165,0.925450298,1.321813644,2.216628882,0.544830114,1.281684524,2.044111327,0.959634915,0.368285932,2.233425676,0.948976727
ENSMUSG00000103706,NA,NA,1.329848133,1.36867316,1.947431661,1.79231316,4.460412585,3.349248364,3.449405655,5.664915618,6.267709253,2.179320456,4.357727383,5.80527617,3.015995446,2.65165871,7.737224662,5.504065019
ENSMUSG00000103756,NA,NA,0.57819484,0.325874562,0.677367534,0.758286337,0.669061888,0.543121356,0.841318452,1.132983124,1.75801601,1.089660228,0.598119445,1.144702343,0.891089564,0.736571864,1.116712838,0.759181382
ENSMUSG00000103382,NA,NA,1.272028649,1.499022985,2.794141078,1.309767309,7.136660137,4.163930398,2.944614584,7.269975043,7.567112391,4.125142291,4.272281748,9.2393832,4.318357116,5.008688675,12.20407601,6.073451055
ENSMUSG00000026003,Acadl,protein_coding,32.37891105,31.02325829,24.80858594,29.50423202,30.33080558,33.22092296,34.07339732,31.25145116,27.21103042,27.55283719,29.64963533,26.3281539,35.5750372,29.97847486,33.66091554,31.22133433
ENSMUSG00000026000,Lancl1,protein_coding,33.47748125,30.76255864,34.37640236,34.95010662,34.12215628,27.51814872,29.53027768,27.38042549,30.8799334,34.16863143,33.92191708,28.9446164,31.53086148,31.59893297,37.48964527,34.92234357
ENSMUSG00000062209,Erbb4,protein_coding,45.90867032,44.38411533,39.79534263,30.95186957,44.38110523,38.74265675,38.27998959,44.37517234,45.24980339,39.5390997,40.84301351,41.86339998,37.76848843,41.98459625,46.66264358,44.69680386
ENSMUSG00000103642,NA,NA,0.520375356,0.586574211,0.508025651,0.275740486,0.780572202,0.724161808,0.588922917,1.510644165,1.299403138,0.933994481,0.598119445,0.817644531,0.274181404,0.441943118,1.754834459,0.854079055
ENSMUSG00000025997,Ikzf2,protein_coding,22.26050135,25.35304092,28.53410738,29.50423202,25.08982079,31.50103867,27.3428497,37.29402782,34.01378802,33.54596844,26.4027012,29.59873202,25.01905313,28.21070239,31.18819426,31.22133433
ENSMUSG00000100815,NA,NA,0.28909742,0.912448773,0.508025651,0.275740486,1.338123776,0.45260113,1.093713988,1.416228904,1.222967659,0.544830114,1.02534762,2.289404687,0.479817457,0.515600305,1.595304054,1.233669746
ENSMUSG00000053153,Spag16,protein_coding,1.214209165,0.391049474,1.185393185,1.240832188,1.226613461,0.814682034,1.177845833,1.321813644,1.070096702,0.544830114,0.85445635,1.226466796,1.096725617,0.883886237,1.116712838,1.0438744
ENSMUSG00000026196,Bard1,protein_coding,1.561126069,1.499022985,1.43940601,1.447637552,2.007185663,2.081965199,2.103296131,0.944152603,1.910886968,1.011827354,1.708912699,1.880582421,1.096725617,2.798973083,1.356008446,1.423465091
ENSMUSG00000026192,Atic,protein_coding,74.24021749,65.69631168,55.62880874,63.55818206,41.37032673,50.69132659,50.3949753,49.37918113,49.22444828,52.61502243,60.32461828,50.85748982,57.85227629,52.44391672,49.77348649,47.54373404
ENSMUSG00000026193,Fn1,protein_coding,25.15147555,48.9463592,41.65810335,40.74065683,73.1507664,25.25514307,27.5111134,51.17307108,20.1025309,30.12132201,68.35650797,178.0012144,31.53086148,38.9646516,41.71720101,78.29058001
ENSMUSG00000102123,NA,NA,1.15638968,1.499022985,1.524076952,2.619534619,2.007185663,1.991444973,1.514373214,1.416228904,2.063757925,2.179320456,1.794358334,0.899408984,0.685453511,1.694115287,2.233425676,0.189795345
ENSMUSG00000039395,Mreg,protein_coding,6.938338083,5.605042465,6.519662516,6.893512154,5.798536361,6.517456276,5.805097322,4.154271453,7.108499519,4.981303899,6.921096432,5.232924998,5.894900191,6.33451803,7.178868243,6.92753011
ENSMUSG00000094655,NA,snRNA,13.06720339,13.29568213,24.46990217,13.23554334,26.87398583,16.29364069,16.15331429,13.69021274,11.38888633,15.02174457,11.02248691,19.05111757,12.40670854,10.90126359,8.295581081,17.7458648
ENSMUSG00000097131,NA,NA,2.775335233,3.649795093,4.31821803,3.308885834,5.352495103,2.444046103,4.458987798,3.021288329,4.356822286,4.202975165,3.845053573,4.251751561,3.015995446,4.566745557,3.908494932,4.649985964
ENSMUSG00000094050,NA,snRNA,0.751653292,0.391049474,0.846709418,0.827221459,2.118695978,0.45260113,1.009582143,1.132983124,1.375838617,1.245325975,0.85445635,1.226466796,0.137090702,0.515600305,0.797652027,1.328567418
ENSMUSG00000093956,NA,snRNA,0.462555872,0.456224387,0.677367534,0.344675608,1.67265472,0.362080904,0.673054762,0.472076301,0.535048351,0.389164367,0.598119445,1.06293789,0.137090702,0.441943118,0.398826014,1.328567418
ENSMUSG00000093843,NA,snRNA,176.9276211,244.2755716,451.2961196,176.1292355,404.6709318,270.5649557,231.5308381,207.9968184,145.6095869,334.3700242,150.5552088,346.5177522,195.0800691,117.9988126,115.1809527,192.262685
ENSMUSG00000026189,Pecr,protein_coding,11.73735526,10.36281107,9.229132653,8.341149707,5.240984788,9.595143961,7.487734227,8.591788687,6.726322126,6.849292861,6.750205162,7.440565232,10.41889336,7.292061453,7.258633446,7.307120801
ENSMUSG00000026188,Tmem169,protein_coding,6.591421179,6.256791588,7.451042876,7.58286337,7.248170451,8.961502379,7.151206846,9.913602331,6.573451168,8.561616076,5.895748812,7.93115195,7.81417002,9.649091418,8.056285473,7.307120801
ENSMUSG00000026187,Xrcc5,protein_coding,44.00062734,39.43082199,41.91211617,38.87940855,31.55741904,29.14751279,30.28746429,36.34987521,38.29417483,35.80312177,33.66558018,35.64930155,33.51867666,32.18819046,34.05974155,35.01724124
ENSMUSG00000039372,March4,protein_coding,18.32877644,18.70519985,15.83346611,20.06012037,10.59347989,18.82820702,14.38654554,12.93489066,15.21066026,16.73406779,19.22526787,15.12642382,21.45469488,17.01481006,13.95891047,14.42444626
ENSMUSG00000039354,Smarcal1,protein_coding,64.98910004,49.92398288,56.64486004,56.11318894,45.38469806,54.13109518,51.90934852,49.47359639,44.33257765,53.39335117,47.1659905,45.86985819,56.13864251,55.39020417,49.53419088,46.97434801
ENSMUSG00000046330,Rpl37a,protein_coding,223.7614032,231.7619884,200.1621063,231.7598786,129.6864959,146.9143269,162.2061976,124.1560673,142.2464259,176.0579597,178.2395945,123.3825597,178.6291848,145.399286,169.1819949,124.7904397
ENSMUSG00000039323,Igfbp2,protein_coding,9.48239538,14.53400546,10.3298549,12.40832188,14.16180996,8.146820345,11.94672202,11.80190754,8.866515529,10.50743791,11.19337818,28.53579413,8.362532828,19.5191544,14.19820608,17.7458648
ENSMUSG00000026185,Igfbp5,protein_coding,586.0582901,746.839321,550.6998053,502.7438414,751.1334794,649.7541826,459.948798,562.9981971,589.6232827,532.3768542,710.8222373,531.5507096,623.0086957,698.3437842,612.5169915,748.1732519
ENSMUSG00000055322,Tns1,protein_coding,157.9628304,154.1386678,119.8093826,150.8300459,134.8159704,181.6740937,133.6013702,176.3677062,150.8071995,138.4646818,165.251858,122.4013863,173.1455568,206.7557222,177.876402,139.0250906
ENSMUSG00000061815,Rufy4,protein_coding,4.972475626,6.061266851,4.826243681,6.893512154,5.240984788,8.508901249,6.225756548,7.647636084,5.732660903,5.837465507,8.288226591,3.352342577,7.745624669,9.575434232,6.301451013,3.321418546
ENSMUSG00000006304,Arpc2,protein_coding,68.0535327,68.62918274,64.01123198,67.76322448,62.4457762,61.73479417,61.16385149,65.71302117,63.97649567,64.99044931,72.97057226,64.8392113,57.64664024,65.33392434,56.87258953,59.97532917
